,Unnamed: 0,Unnamed: 0.1,created_at,id,full_text,source,retweet_count,favorite_count,hashtags,user_screen_name,user_location,user_followers_count,user_verified,user_handle,sentiments
1047,1047,1047,Feb-24,1.36E+18,cabinet minister : ministers have wished/volunteered to opt for paid vaccine,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3,17,,sunetrac,New Delhi,156208,TRUE,,0
1048,1048,1048,Feb-24,1.36E+18,nyt:does the vaccine stop transmission?-,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,Tushar__Kothari,India ,56,FALSE,,0
1049,1049,1049,Feb-24,1.36E+18,i am going to get my lip pierced as soon as get the vaccine watch me,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,chuuyaesque,he/they,367,FALSE,,0
1050,1050,1050,Feb-24,1.36E+18,sheikh rehana receives covid-19 vaccine,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,NewAgeBDcom,Dhaka,78708,FALSE,,1
1051,1051,1051,Feb-24,1.36E+18,"russia shows off new covid-19 vaccine factory even as its people hesitate to get the shot decades ago, soviet scientists researched biological weapons at site in volginsky, about 70 miles east of moscow. now, that site is being used to mass-produce vaccine aimed at prote…","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,Shahid11828,Lahore,48,FALSE,,1
1052,1052,1052,Feb-24,1.36E+18,"china is the worst kind of virus that has ever born in this world! worse than covid-19! if we doesn't find any vaccine for this virus, we would be swallowed by china. just like their own covid-19 killed million of people.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,MilkTeaAlliance,Zaynezayne113,Myanmar,26,FALSE,,-1
1053,1053,1053,Feb-24,1.36E+18,"vaccine for 60+ from march 1 in private centres too new delhi: from march 1, people above 60 years of age and those above 45 years of age with comorbidities will be vaccinated at 10,000 government and over 20,000 private vaccination centres.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1,,jammumediaa,Jammu and Kashmir,278,FALSE,,0
1054,1054,1054,Feb-24,1.36E+18,how do we know the covid vaccine won’t have long-term side-effects?,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,DisneyNews20,surat,15,FALSE,,-1
1055,1055,1055,Feb-24,1.36E+18,"i visit covid wards, but my name is not in the vaccine list due to some error; what to do?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,The_Psych_Doc,New Delhi,904,FALSE,,0
1056,1056,1056,Feb-24,1.36E+18,namibian prez lauds china's covid vaccine assistance - window to news,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"Windhoek,NamibianPresident,African",windowtonews,"Bhopal, India",250,FALSE,,1
1057,1057,1057,Feb-24,1.36E+18,news : coronavirus india live updates: centre rushes high-level teams to states witnessing surge in covid-19 cases - the indian express,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0,0,,lovemasterkt,India,111,FALSE,,-1
1058,1058,1058,Feb-24,1.36E+18,oxford starts work on potential covid-19 vaccine pill,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,AbhishekT_iwari,"Rewa, India",114,FALSE,,1
1059,1059,1059,Feb-24,1.36E+18,"municipal commissioner, agartala municipal corporation appealing to all to get their 2nd dose of covid vaccine after 28 days of getting the 1st dose.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,3,,AMCtripura,"Agartala, India",148,FALSE,,0
1060,1060,1060,Feb-24,1.36E+18,takeda reports first patients dosing in p-i/ii study of novavax’s covid-19 vaccine candidate in japan,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,,Pharmashot,"New Delhi, India",1964,FALSE,,0
1061,1061,1061,Feb-24,1.36E+18,the best part of vacination which was approved for emergency use is now abused ..no one knows what side effects it will have long term ..not enough data or proven ..first vaccine must be given to all ministers stsrting from javedkar and ravi prasad..sorry forgot health minister .,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,hotanands,India,212,FALSE,,-1
1062,1062,1062,Feb-24,1.36E+18,"apple’s $10 million donation to copan diagnostics from its advanced manufacturing fund led to more than 15 million covid-19 tests being shipped across the united states, according to an apple press release.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,"changemaker,COVID19Vaccine,vaccine",SLSVPurpose,"Mumbai, India",298,FALSE,,1
1063,1063,1063,Feb-24,1.36E+18,| usfda staff endorses johnson & johnson’s vaccine for emergency use.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,"Breaking,COVID19",MoneyXpressIn,Mumbai,438,FALSE,,1
1064,1064,1064,Feb-24,1.36E+18,i'm now eligible to get the vaccine in illinois (if lived there). trying to figure out if can get it out of state.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,GoGoHoFo,IN,527,FALSE,,0
1065,1065,1065,Feb-24,1.36E+18,large “real world” study confirms pfizer covid vaccine 94% effective,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,todaymynews1,Gandhinagar,352,FALSE,,1
1066,1066,1066,Feb-24,1.36E+18,"akufo addo and his family should take the vaccine first. they should start from the jubilee house. watch this, the same people will turn around and say only politicians are taking the vaccination. they don't care about the poor. ghana we dey!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,6,,kwameNzyme,SomeWhere In Ghana,937,FALSE,,0
1067,1067,1067,Feb-24,1.36E+18,"vaccine for 60+, comorbid people from march 1, free at govt centres","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"COVID,Covid_19,COVIDvaccines",thenglishpost,India,4778,FALSE,,1
1068,1068,1068,Mar-02,1.37E+18,news update centre permitted all private hospitals to give vaccine if they adhere to the laid down norms and also asked the states & uts to utilise optimum capacity of private medical facilities empanelled under three categories,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1,COVID19,JKCriminologist,"Jammu, Jammu And Kashmir",647,FALSE,Ajay Criminologist,0
1069,1069,1069,Mar-02,1.37E+18,"shared on whatsapp. this is allegedly the vaccine centre at bkc, mumbai. if this is true, we are truly following herd immunity before getting the vaccine.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11,44,,jayadevcalamur,Mumbai,1024,FALSE,Jayadev,0
1070,1070,1070,Mar-02,1.37E+18,i’m not to able to find any open slot in thane for booking covid vaccine for my senior citizen father. do you what is wrong with ?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,cowin,penandes_united,"Mumbai, India",64,FALSE,,0
1071,1071,1071,Mar-02,1.37E+18,the central government on tuesday said that it has asked for report from the karnataka government in connection with state agriculture minister patil taking the covid-19 vaccine at his residence.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,24,,IndianExpress,India,3801654,TRUE,The Indian Express,0
1072,1072,1072,Mar-02,1.37E+18,"vaccine should be available in 4-6 weeks. zydus cadila vaccine is next in line, should be available by end of may said dr nk arora ...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,15,Sputnik,markethighlow,Hyderabad,34323,FALSE,KingResearch,0
1073,1073,1073,Mar-02,1.37E+18,"chinese hackers target indian vaccine makers sii, bharat biotech, says security firm -","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,39,,nistula,"New Delhi, India",183540,TRUE,,0
1074,1074,1074,Mar-02,1.37E+18,"farooq abdullah, wife receive covid-19 vaccine shots","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,jknewstoday,"Jammu, Jammu And Kashmir",4306,FALSE,,0
1075,1075,1075,Mar-02,1.37E+18,"farooq takes first jab of covid vaccine, his son urges others to get it","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,TheinsNews,Jammu And Kashmir,798,FALSE,,0
1076,1076,1076,Mar-02,1.37E+18,the second phase of the covid-19 vaccination drive in india has begun from 1st march 2021. appeal to all those who are eligible to take the vaccine in maharashtra and across the country that please register yourself and get vaccinated.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3,,Nikhilkvyas,Mumbai,2012,FALSE,,1
1077,1077,1077,Mar-02,1.37E+18,race missing in half of vaccine records to cdc,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,daily_nyk,"Nagpur, India",1820,FALSE,NYK DAILY,0
1078,1078,1078,Mar-02,1.37E+18,i've just posted new blog: anti-covid vaccine tweets face five-strikes ban policy twitter warns users who post covid vaccine-related misinformation that they face permanent bans. from bbc news - technology …,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,0,,bumfferoffers,India ,526,FALSE,photocutting88@gmail.com,-1
1079,1079,1079,Mar-02,1.37E+18,the latest: ap source: merck to help produce j&j vaccine abc news,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,FALSE,,0
1080,1080,1080,Mar-02,1.37E+18,india scales up the largest vaccine drive | watch real time updates via,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,JANDARPAN,"INDIA, Delhi",7,FALSE,,1
1081,1081,1081,Mar-02,1.37E+18,how nyc eateries are enticing staff to get the covid-19 vaccine,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,AjayStfc,india,253,FALSE,,1
1082,1082,1082,Mar-02,1.37E+18,"- prices fell amid some upbeat economic data, the passage of $1.9 trillion package and positive developments on the vaccine front.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,"COMMODITYMARKETUPDATE,Gold",kediaadvisory,Mumbai,2398,FALSE,,1
1083,1083,1083,Mar-02,1.37E+18,covid19 brazilian strain p.1 is mutate to that extant that vaccine cannot be effective.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"IWillTakeTheVaccine,Covid_19,NewYorkForever,NationalScienceDay,NarendraModiStadium,NFTs,China,CoWIN",MFoodwalla,India,15,FALSE,,-1
1084,1084,1084,Mar-02,1.37E+18,"health minister harsh vardhan, wife receive first dose of covid vaccine","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,12,,ThePrintIndia,"New Delhi, India",316251,TRUE,,0
1085,1085,1085,Mar-02,1.37E+18,"""till yesterday, 1.35cr vaccine shots had been administered to healthcare workers. we have strategised our vaccination drive with hcws being on top."" on the increase of target group for vaccination.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,WinWithVaccine,nathealthindia,India,1190,FALSE,NATHEALTH #WeStandWithIndia✊,0
1086,1086,1086,Mar-02,1.37E+18,"wanted to do registeration for covid vaccination on otp & entered?option of co morbidity was selected,post that nothing happened.option of hospitals,date of choice never appeared to select.planning to go to vaccination center & register.want to take","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,"CowinWebsite,Covaxin",amitabalaji,Bharat,220,FALSE,((G S Balaji 🇮🇳)),0
1087,1087,1087,Mar-02,1.37E+18,"in news india has taken the lead role in manufacturing of medicines, vaccine amidst covid-19, says finance minister","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,2,GlobalBioIndia2021,GlobalBioIndia,New Delhi,935,FALSE,,0
1088,1088,1088,Mar-02,1.37E+18,patiala mayor got covid vaccine at government mata kaushalya hospital during the second phase of vaccination.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,karamprakash6,"Patiala, India",448,FALSE,karamprakash,0
1089,1089,1089,Mar-02,1.37E+18,my 92 y.o. grand uncle took the vaccine today.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,13,,SharmiliChudail,India,5523,FALSE,Well-being Activist 🌸,0
1090,1090,1090,Mar-02,1.37E+18,"for book covid 19 vaccine appointment there is common message pops up on website ""no appointments are available in this period"" throughout for march month.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,"VaccinationDrive,CoWIN",sapar_nikhil,"Pune, India",39,FALSE,,0
1091,1091,1091,Mar-02,1.37E+18,us approves johnson & johnson covid-19 vaccine: what are the advantages of the vaccine?,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,Thespuzz,India,691,FALSE,,0
1092,1092,1092,Mar-02,1.37E+18,actor and makkal needhi maiam president kamal haasan receives the first dose of vaccine at chennai,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,7,"COVID19,COVID19Vaccine,coronavirus,TV9News",tv9gujarati,"Gujarat, India",572215,TRUE,,0
1093,1093,1093,Mar-02,1.37E+18,"vaccine = wax + sin vaccine contains 'sin' now, most of the people will not take vaccine...","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,BabluGAUR16,U.P. (INDIA),72,FALSE,,-1
1094,1094,1094,Mar-02,1.37E+18,"former three time chief minister of jammu and kashmir dr farooq takes first jab of covid vaccine, omar urges others to get it. full details click on link below","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,AijjuR,"Jammu, Jammu And Kashmir",1673,FALSE,,0
1095,1095,1095,Mar-02,1.37E+18,so covid-19 vaccine dose at private hospital is &gt; 75% cheaper than covid-19 test at private hospital? seems kind of illogical and unfair.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,3,,parekhshubham9,"Juhu, Mumbai",244,FALSE,,0
1096,1096,1096,Mar-02,1.37E+18,"data from the cdc's vaccine adverse events reporting system (vaers) shows, as of today, 929 deaths, 316 permanent disabilities, and more than 15,000 adverse reactions reported after the covid-19 vaccine.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,IlahiBux,Hyderabad Sindh,996,FALSE,IlahiBux,0
1097,1097,1097,Mar-02,1.37E+18,my podcast debut. grateful to & for giving me the opportunity. we cover host of issues on   role in africa vaccine & donation diplomacy competition in indian ocean what india offers africa vis-à-vis china,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,13,GlobalSouth,Mishraesque,"New Delhi, India",732,FALSE,,0
1098,1098,1098,Mar-02,1.37E+18,being doctor at govt hospital you must know that vaccine is free in government hospitals & secondly since prime minister is covered under central government health scheme so he didn't pay.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,ujjvalmehrotra,India🇮🇳,100,FALSE,,1
1099,1099,1099,Mar-02,1.37E+18,"a chinese state-backed hacking group has in recent weeks targeted the it systems of two indian vaccine makers whose coronavirus shots are being used in the country's immunization campaign, cyber intelligence firm cyfirma told reuters.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4,7,,TeamBharat_,India,10637,FALSE,TEAM BHARAT,0
1100,1100,1100,Mar-02,1.37E+18,healthcare professionals in the uk have moral duty to get the covid jab - the guardian healthcare professionals in the uk have moral duty to get the covid jab the guardian,"<a href=""https://publer.io"" rel=""nofollow"">Publer </a>",0,0,,sarang143u,"Hyderabad, India",386,FALSE,,1
